TOPIC - JUNE 2026 Chhattisgarh Current Affairs June 2026 Part-2
छत्तीसगढ़ करेंट अफेयर्स जून 2026 भाग-2
Master the crucial June 2026 current affairs of Chhattisgarh with this examiner-aligned quiz. Covering key schemes, new policies, archaeological finds, and sports achievements for CGPSC preparation.
इस परीक्षक-संरेखित क्विज़ के साथ छत्तीसगढ़ के महत्वपूर्ण जून 2026 करेंट अफेयर्स पर पकड़ बनाएं। सीजीपीएससी की तैयारी के लिए इसमें प्रमुख योजनाओं, नई नीतियों, पुरातात्विक खोजों और खेल उपलब्धियों को शामिल किया गया है।
"Q(EN)","Q(HI)","OptA(EN)","OptA(HI)","OptB(EN)","OptB(HI)","OptC(EN)","OptC(HI)","OptD(EN)","OptD(HI)","Correct(1-4)","Exp(EN)","Exp(HI)"
"Which of the following rare wildlife species spotted recently in Chhattisgarh is INCORRECTLY matched with its sighting location?","हाल ही में छत्तीसगढ़ में देखी गई निम्नलिखित में से कौन सी दुर्लभ वन्यजीव प्रजाति अपने देखे जाने के स्थान के साथ गलत सुमेलित है?","Large-tailed Nightjar — Machkot (Bastar)","लार्ज-टेल्ड नाइटजार — माचकोट (बस्तर)","Painted Leopard Gecko — Dilmili Railway Station (Bastar)","पेंटेड लेपर्ड गेको — डिलमिली रेलवे स्टेशन (बस्तर)","Tricarinate Hill Turtle — Guru Ghasidas National Park","त्रिकारिनेट हिल टर्टल — गुरु घासीदास राष्ट्रीय उद्यान","Water Gentleman (Smooth-coated Otter) — Udanti Sitanadi Tiger Reserve","वाटर जेंटलमैन (स्मूथ-कोटेड ओटर) — उदंती सीतानदी टाइगर रिजर्व","3","The Tricarinate Hill Turtle (a three-striped golden turtle) was recorded in the Udanti Sitanadi Tiger Reserve, not in the Guru Ghasidas National Park. All other wildlife sightings are correctly matched to their respective locations.","त्रिकारिनेट हिल टर्टल (तीन-धारीदार सुनहरा कछुआ) गुरु घासीदास राष्ट्रीय उद्यान में नहीं, बल्कि उदंती सीतानदी टाइगर रिजर्व में दर्ज किया गया था। वन्यजीवों के देखे जाने वाले अन्य सभी स्थान सही ढंग से सुमेलित हैं।"
"On which date did the traditional 'Roka-Cheka Abhiyan', aimed at protecting Kharif crops from open cattle grazing, officially commence across Chhattisgarh in 2026?","खरीफ फसलों को खुले में मवेशियों के चरने से बचाने के उद्देश्य से पारंपरिक 'रोका-छेका अभियान' 2026 में छत्तीसगढ़ भर में आधिकारिक तौर पर किस तारीख को शुरू हुआ?","1 June 2026","1 जून 2026","15 June 2026","15 जून 2026","25 June 2026","25 जून 2026","1 July 2026","1 जुलाई 2026","3","The traditional Roka-Cheka Abhiyan, integral to the rural agricultural culture of Chhattisgarh, officially commenced across the state on June 25, 2026, to protect the newly sown Kharif crops from stray cattle.","छत्तीसगढ़ की ग्रामीण कृषि संस्कृति के अभिन्न अंग पारंपरिक रोका-छेका अभियान की शुरुआत राज्य भर में आधिकारिक तौर पर 25 जून 2026 को हुई, जिसका उद्देश्य आवारा मवेशियों से नई बोई गई खरीफ फसलों की रक्षा करना है।"
"Under the 'Hamar Sawari, Hamar Sangwari' microbus pilot project launched in Raipur in June 2026, what is the per-kilometer fare fixed for passengers traveling in these air-conditioned vehicles?","जून 2026 में रायपुर में शुरू की गई 'हमर सवारी, हमर संगवारी' माइक्रोबस पायलट परियोजना के तहत, इन वातानुकूलित वाहनों में यात्रा करने वाले यात्रियों के लिए प्रति किलोमीटर किराया क्या तय किया गया है?","₹2 per km","₹2 प्रति किमी","₹5 per km","₹5 प्रति किमी","₹10 per km","₹10 प्रति किमी","Fixed fare of ₹20","₹20 का निश्चित किराया","1","The 'Hamar Sawari, Hamar Sangwari' AC Microbus service, launched as a 45-day pilot project in Raipur, charges passengers a highly nominal fare of just ₹2 per kilometer.","रायपुर में 45-दिवसीय पायलट प्रोजेक्ट के रूप में शुरू की गई 'हमर सवारी, हमर संगवारी' एसी माइक्रोबस सेवा यात्रियों से केवल ₹2 प्रति किलोमीटर का बेहद मामूली किराया वसूलती है।"
"Consider the following statements regarding the performance of Chhattisgarh's players at the St. Denis Reunion Open Badminton Tournament 2026:\n\n1. Ishan Bhatnagar and Shruti Mishra won the Gold medal in the mixed doubles category.\n\n2. Akarshi Kashyap won the Silver medal in the women's singles category.\n\nChoose the correct answer:","सेंट डेनिस रियूनियन ओपन बैडमिंटन टूर्नामेंट 2026 में छत्तीसगढ़ के खिलाड़ियों के प्रदर्शन के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. ईशान भटनागर और श्रुति मिश्रा ने मिश्रित युगल वर्ग में स्वर्ण पदक जीता।\n\n2. आकर्षी कश्यप ने महिला एकल वर्ग में रजत पदक जीता।\n\nसही उत्तर चुनिए:","1 only","केवल 1","2 only","केवल 2","Both 1 and 2","1 और 2 दोनों","Neither 1 nor 2","ना तो 1 ना ही 2","3","Both statements are accurate. At the St. Denis Reunion Open held in May 2026, the state's badminton players secured top honours, with Ishan and Shruti claiming Gold in mixed doubles, and Akarshi clinching Silver in women's singles.","दोनों कथन सटीक हैं। मई 2026 में आयोजित सेंट डेनिस रियूनियन ओपन में, राज्य के बैडमिंटन खिलाड़ियों ने शीर्ष सम्मान हासिल किया, जिसमें ईशान और श्रुति ने मिश्रित युगल में स्वर्ण और आकर्षी ने महिला एकल में रजत पदक जीता।"
"Between June 22-26, 2026, the state government flagged off the 'Somnath Swabhiman Sanskritik Yatra'. This initiative facilitated the journey of how many individuals from Chhattisgarh to Somnath Dham via a special train?","22-26 जून 2026 के बीच, राज्य सरकार ने 'सोमनाथ स्वाभिमान सांस्कृतिक यात्रा' को हरी झंडी दिखाई। इस पहल ने एक विशेष ट्रेन के माध्यम से छत्तीसगढ़ से कितने व्यक्तियों की सोमनाथ धाम की यात्रा को सुगम बनाया?","500","500","1000","1000","1500","1500","2000","2000","2","Under the Somnath Swabhiman Sanskritik Yatra, the state government facilitated the travel of exactly 1000 individuals from Chhattisgarh to the historic Somnath temple in Gujarat via a special dedicated train.","सोमनाथ स्वाभिमान सांस्कृतिक यात्रा के तहत, राज्य सरकार ने एक विशेष समर्पित ट्रेन के माध्यम से छत्तीसगढ़ से गुजरात के ऐतिहासिक सोमनाथ मंदिर तक ठीक 1000 व्यक्तियों की यात्रा को सुगम बनाया।"
"Which district of Chhattisgarh was honored with a state-level award on July 31, 2026, for becoming the first in the country to launch agricultural drone services through Primary Agricultural Credit Societies (PACS)?","प्राथमिक कृषि साख सहकारी समितियों (PACS) के माध्यम से कृषि ड्रोन सेवाएं शुरू करने वाला देश का पहला जिला बनने के लिए 31 जुलाई 2026 को छत्तीसगढ़ के किस जिले को राज्य स्तरीय पुरस्कार से सम्मानित किया गया?","Durg","दुर्ग","Rajnandgaon","राजनांदगांव","Dhamtari","धमतरी","Mahasamund","महासमुंद","3","Dhamtari became the first district in India to introduce drone services for agriculture via the cooperative sector (implementing it in 10 PACS). The district was awarded for this technical revolution in agriculture on July 31, 2026.","धमतरी सहकारी क्षेत्र (10 PACS में लागू) के माध्यम से कृषि के लिए ड्रोन सेवाएं शुरू करने वाला भारत का पहला जिला बन गया। 31 जुलाई 2026 को कृषि में इस तकनीकी क्रांति के लिए जिले को सम्मानित किया गया।"
"The Chhattisgarh government recently announced the establishment of 5 new medical colleges to strengthen health infrastructure. Which of the following locations is NOT among the newly proposed sites?","छत्तीसगढ़ सरकार ने हाल ही में स्वास्थ्य बुनियादी ढांचे को मजबूत करने के लिए 5 नए मेडिकल कॉलेज स्थापित करने की घोषणा की। निम्नलिखित में से कौन सा स्थान नए प्रस्तावित स्थलों में से नहीं है?","Manendragarh (MCB)","मनेंद्रगढ़ (एमसीबी)","Geedam (Dantewada)","गीदम (दंतेवाड़ा)","Kunkuri (Jashpur)","कुनकुरी (जशपुर)","Lormi (Mungeli)","लोरमी (मुंगेली)","4","The state government announced 5 new medical colleges for Manendragarh, Kabirdham, Janjgir-Champa, Geedam (Dantewada), and Kunkuri (Jashpur). Lormi (Mungeli) is not among these newly sanctioned locations.","राज्य सरकार ने मनेंद्रगढ़, कबीरधाम, जांजगीर-चांपा, गीदम (दंतेवाड़ा) और कुनकुरी (जशपुर) के लिए 5 नए मेडिकल कॉलेजों की घोषणा की। लोरमी (मुंगेली) इन नव-स्वीकृत स्थानों में से नहीं है।"
"Consider the following statements regarding the 'Surguja Chheri Bank' (Goat Bank) initiative:\n\n1. It is being operated as a pilot project in the Lakhanpur block of Surguja district.\n\n2. Under this, beneficiaries receive a cash loan of ₹50,000 to purchase goats.\n\n3. The loan is repaid not in cash, but by returning 16 kids (12 female, 4 male) within 40 months.\n\nChoose the correct answer:","'सरगुजा छेरी बैंक' (बकरी बैंक) पहल के संबंध में निम्नलिखित कथनों पर विचार कीजिए:\n\n1. इसे सरगुजा जिले के लखनपुर ब्लॉक में पायलट प्रोजेक्ट के रूप में संचालित किया जा रहा है।\n\n2. इसके तहत, लाभार्थियों को बकरियां खरीदने के लिए ₹50,000 का नकद ऋण मिलता है।\n\n3. ऋण नकद में नहीं, बल्कि 40 महीनों के भीतर 16 मेमने (12 मादा, 4 नर) लौटाकर चुकाया जाता है।\n\nसही उत्तर चुनिए:","1 and 2 only","केवल 1 और 2","2 and 3 only","केवल 2 और 3","1 and 3 only","केवल 1 और 3","1, 2 and 3","1, 2 और 3","3","Statements 1 and 3 are correct. The Chheri Bank is a unique model in Lakhanpur (Surguja) aiming to make 'Lakhpati Didis'. Statement 2 is false as no cash loan is provided; instead, 4 physical 'Black Bengal' goats are given as the loan.","कथन 1 और 3 सही हैं। छेरी बैंक लखनपुर (सरगुजा) में एक अनूठा मॉडल है जिसका उद्देश्य 'लखपति दीदी' बनाना है। कथन 2 गलत है क्योंकि कोई नकद ऋण प्रदान नहीं किया जाता है; इसके बजाय, 4 'ब्लैक बंगाल' बकरियां ऋण के रूप में भौतिक रूप से दी जाती हैं।"
"Where was the 'Akar 2026' festival, aimed at connecting youth with traditional art, craft, and cultural heritage, organized by the Culture Department from May 25 to June 9, 2026?","युवाओं को पारंपरिक कला, शिल्प और सांस्कृतिक विरासत से जोड़ने के उद्देश्य से संस्कृति विभाग द्वारा 25 मई से 9 जून 2026 तक 'आकार 2026' महोत्सव कहाँ आयोजित किया गया था?","Purkhouti Muktangan (Nava Raipur)","पुरखौती मुक्तांगन (नवा रायपुर)","Mahant Ghasidas Museum Premises (Raipur)","महंत घासीदास संग्रहालय परिसर (रायपुर)","Sirpur (Mahasamund)","सिरपुर (महासमुंद)","Shilpgram (Kondagaon)","शिल्पग्राम (कोंडागांव)","2","The 'Akar 2026' festival, which featured training in terracotta, jute, tribal art, AI-based art, and traditional singing like Bharthari, was successfully organized at the Mahant Ghasidas Museum premises in Raipur.","'आकार 2026' महोत्सव, जिसमें टेराकोटा, जूट, आदिवासी कला, एआई-आधारित कला और भरथरी जैसे पारंपरिक गायन का प्रशिक्षण शामिल था, रायपुर में महंत घासीदास संग्रहालय परिसर में सफलतापूर्वक आयोजित किया गया था।"
"During the special registration drive for the PM Matru Vandana Yojana (15 June - 15 July 2026) where Chhattisgarh ranked first nationally, which district topped within the state by achieving 96% of its target?","पीएम मातृ वंदना योजना (15 जून - 15 जुलाई 2026) के लिए विशेष पंजीकरण अभियान के दौरान, जहाँ छत्तीसगढ़ ने राष्ट्रीय स्तर पर प्रथम स्थान प्राप्त किया, किस जिले ने अपने लक्ष्य का 96% प्राप्त कर राज्य के भीतर शीर्ष स्थान प्राप्त किया?","Raipur","रायपुर","Durg","दुर्ग","Janjgir-Champa","जांजगीर-चांपा","Surguja","सरगुजा","3","While Chhattisgarh achieved the first position in the country during the special drive for the PM Matru Vandana Yojana, Janjgir-Champa district outperformed all other districts in the state by achieving an impressive 96% of its target.","जबकि छत्तीसगढ़ ने पीएम मातृ वंदना योजना के विशेष अभियान के दौरान देश में प्रथम स्थान प्राप्त किया, जांजगीर-चांपा जिले ने अपने लक्ष्य का 96% प्राप्त कर राज्य के अन्य सभी जिलों को पीछे छोड़ दिया।"
