Quiz Title: Vakataka Dynasty & the Nala Conflict
क्विज़ शीर्षक: वाकाटक वंश एवं नल संघर्ष
Quiz Description: This quiz rigorously tests your knowledge of the Vakataka and Nala dynasties in ancient Chhattisgarh. It covers crucial epigraphical records, the intense Nala-Vakataka military conflicts, chronological sequences, and architectural contributions essential for CGPSC Prelims.
क्विज़ विवरण: यह क्विज़ प्राचीन छत्तीसगढ़ में वाकाटक और नल राजवंशों के आपके ज्ञान का कड़ाई से परीक्षण करता है। इसमें सीजीपीएससी प्रारंभिक परीक्षा के लिए आवश्यक महत्वपूर्ण पुरालेखीय अभिलेख, तीव्र नल-वाकाटक सैन्य संघर्ष, कालानुक्रमिक क्रम और स्थापत्य योगदान शामिल हैं।

Q(EN),Q(HI),OptA(EN),OptA(HI),OptB(EN),OptB(HI),OptC(EN),OptC(HI),OptD(EN),OptD(HI),Correct(1-4),Exp(EN),Exp(HI)
"Match the coin hoards and inscriptions with their respective discovery districts:\n\nList-I\n(a) Edenga Gold Coins\n(b) Kulia Coins\n(c) Podagadh Inscription\n(d) Rajim Inscription\n\nList-II\n(i) Balod\n(ii) Kondagaon\n(iii) Gariaband\n(iv) Koraput (Odisha)\n\nCodes:","सिक्कों के भंडार और अभिलेखों को उनके संबंधित खोज जिलों के साथ सुमेलित करें:\n\nसूची-I\n(a) एड़ेंगा स्वर्ण सिक्के\n(b) कुलिया सिक्के\n(c) पोड़ागढ़ अभिलेख\n(d) राजिम अभिलेख\n\nसूची-II\n(i) बालोद\n(ii) कोंडागांव\n(iii) गरियाबंद\n(iv) कोरापुट (ओडिशा)\n\nकूट:","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii)","(a)-(ii), (b)-(i), (c)-(iv), (d)-(iii)","(a)-(ii), (b)-(i), (c)-(iii), (d)-(iv)","(a)-(ii), (b)-(i), (c)-(iii), (d)-(iv)","(a)-(i), (b)-(ii), (c)-(iv), (d)-(iii)","(a)-(i), (b)-(ii), (c)-(iv), (d)-(iii)","(a)-(iv), (b)-(iii), (c)-(i), (d)-(ii)","(a)-(iv), (b)-(iii), (c)-(i), (d)-(ii)","1","The Edenga 32-coin hoard was found in Kondagaon. Stambharaja's coins were found in Kulia (Balod). Skandavarman's Podagadh inscription is in Koraput, Odisha. Vilastunga's Rajiv Lochan temple inscription is in Rajim (Gariaband).","एड़ेंगा का 32-सिक्कों का भंडार कोंडागांव में मिला था। स्तंभराज के सिक्के कुलिया (बालोद) में मिले थे। स्कंदवर्मन का पोड़ागढ़ अभिलेख ओडिशा के कोरापुट में है। विलास्तुंग का राजीव लोचन मंदिर अभिलेख राजिम (गरियाबंद) में है।"
"A hoard of 55 gold coins belonging to the later Nala ruler 'Stambharaja' was discovered in the Kulia village, which is located in the modern district of:","परवर्ती नल शासक 'स्तंभराज' के 55 सोने के सिक्कों का एक भंडार कुलिया गांव में खोजा गया था, जो आधुनिक जिले में स्थित है:","Kondagaon","कोंडागांव","Balod","बालोद","Raipur","रायपुर","Bastar","बस्तर","2","While Varahraja's coins were found in Edenga (Kondagaon), the 55 gold coins belonging to the later Nala king Stambharaja were excavated from Kulia village in the Balod district.","जबकि वराहराज के सिक्के एड़ेंगा (कोंडागांव) में मिले थे, परवर्ती नल राजा स्तंभराज के 55 सोने के सिक्के बालोद जिले के कुलिया गांव से खोदे गए थे।"
"Consider the following statements regarding the decline of the Vakatakas:\n\n1. Harishena was the last powerful ruler of the Vakataka dynasty.\n2. After the decline of the Vakatakas, the Sharabhapuriya dynasty emerged as the dominant power in Dakshin Kosal.\n\nChoose the correct answer:","वाकाटकों के पतन के संबंध में निम्नलिखित कथनों पर विचार करें:\n\n1. हरिषेण वाकाटक वंश के अंतिम शक्तिशाली शासक थे।\n2. वाकाटकों के पतन के बाद, शरभपुरीय वंश दक्षिण कोसल में प्रमुख शक्ति के रूप में उभरा।\n\nसही उत्तर चुनें:","Only 1 is correct","केवल 1 सही है","Only 2 is correct","केवल 2 सही है","Both 1 and 2 are correct","1 और 2 दोनों सही हैं","Neither 1 nor 2 is correct","न तो 1 और न ही 2 सही है","3","Both statements are historically correct. Harishena marked the end of the powerful Vakataka line. Taking advantage of their decline, regional feudatories like the Sharabhapuriyas declared independence and dominated Dakshin Kosal.","दोनों कथन ऐतिहासिक रूप से सही हैं। हरिषेण ने शक्तिशाली वाकाटक वंश के अंत को चिह्नित किया। उनके पतन का लाभ उठाते हुए, शरभपुरीयों जैसे क्षेत्रीय सामंतों ने स्वतंत्रता की घोषणा की और दक्षिण कोसल पर हावी हो गए।"
"Arrange the following pivotal military conflicts of early Chhattisgarh history in chronological sequence:\n\n1. Samudragupta defeats Vyaghraja.\n2. Bhavadattavarman defeats Narendrasena.\n3. Prithvishena II destroys Pushkari.\n4. Skandavarman defeats Devsena.\n\nChoose the correct code:","प्रारंभिक छत्तीसगढ़ इतिहास के निम्नलिखित महत्वपूर्ण सैन्य संघर्षों को कालानुक्रमिक क्रम में व्यवस्थित करें:\n\n1. समुद्रगुप्त ने व्याघ्रराज को हराया।\n2. भवदत्त वर्मन ने नरेंद्रसेन को हराया।\n3. पृथ्वीषेण द्वितीय ने पुष्करी को नष्ट किया।\n4. स्कंदवर्मन ने देवसेन को हराया।\n\nसही कूट चुनें:","1, 2, 3, 4","1, 2, 3, 4","2, 1, 3, 4","2, 1, 3, 4","1, 3, 2, 4","1, 3, 2, 4","2, 3, 1, 4","2, 3, 1, 4","1","The strict chronological sequence begins with Samudragupta's southern campaign (4th C), followed by Bhavadatta invading Vakatakas, Prithvishena II retaliating against Arthapati, and finally Skandavarman's successful counter-offensive to reclaim Nala glory (5th C).","सख्त कालानुक्रमिक क्रम समुद्रगुप्त के दक्षिणी अभियान (4थी शताब्दी) से शुरू होता है, जिसके बाद भवदत्त ने वाकाटकों पर आक्रमण किया, पृथ्वीषेण द्वितीय ने अर्थपति के खिलाफ जवाबी कार्रवाई की, और अंततः स्कंदवर्मन ने नल के गौरव को पुनः प्राप्त करने के लिए सफल जवाबी हमला किया (5वीं शताब्दी)।"
"Which of the following cities was NEVER a capital of the Vakataka dynasty?","निम्नलिखित में से कौन सा शहर कभी भी वाकाटक वंश की राजधानी नहीं रहा?","Purika","पुरिका","Nandivardhana","नंदीवर्धन","Vatsagulma","वत्सगुल्म","Pushkari","पुष्करी","4","The Vakatakas ruled from capitals like Purika, Nandivardhana, and Vatsagulma. Pushkari (Bhopalpatnam) was exclusively the capital of their arch-rivals, the Nala dynasty of the Dandakaranya region.","वाकाटकों ने पुरिका, नंदीवर्धन और वत्सगुल्म जैसी राजधानियों से शासन किया। पुष्करी (भोपालपट्टनम) विशेष रूप से उनके कट्टर प्रतिद्वंद्वियों, दंडकारण्य क्षेत्र के नल वंश की राजधानी थी।"
"Assertion (A): The Balaghat copper plate explicitly claims that Vakataka king Narendrasena had authority over Kosala, Mekala, and Malwa.\n\nReason (R): This copper plate was issued by his son, Prithvishena II, who successfully restored the Vakataka empire's prestige after it was shattered by the Nalas.\n\nChoose the correct code:","कथन (A): बालाघाट ताम्रपत्र स्पष्ट रूप से दावा करता है कि वाकाटक राजा नरेंद्रसेन का कोसल, मैकल और मालवा पर अधिकार था।\n\nकारण (R): यह ताम्रपत्र उनके पुत्र पृथ्वीषेण द्वितीय द्वारा जारी किया गया था, जिसने नलों द्वारा छिन्न-भिन्न किए जाने के बाद वाकाटक साम्राज्य की प्रतिष्ठा को सफलतापूर्वक बहाल किया था।\n\nसही कूट चुनें:","Both A and R are true, and R is the correct explanation of A","A और R दोनों सत्य हैं, और R, A की सही व्याख्या है","Both A and R are true, but R is not the correct explanation of A","A और R दोनों सत्य हैं, लेकिन R, A की सही व्याख्या नहीं है","A is true, but R is false","A सत्य है, लेकिन R असत्य है","A is false, but R is true","A असत्य है, लेकिन R सत्य है","1","The assertion is correct as the Balaghat plate highlights Narendrasena's supposed suzerainty. The reason accurately contextualizes it; Prithvishena II issued this plate to glorify his father post-humously and emphasize the empire's recovery after Bhavadattavarman's devastating invasion.","कथन सही है क्योंकि बालाघाट ताम्रपत्र नरेंद्रसेन के कथित आधिपत्य पर प्रकाश डालता है। कारण इसे सटीक रूप से प्रासंगिक बनाता है; पृथ्वीषेण द्वितीय ने मरणोपरांत अपने पिता का महिमामंडन करने और भवदत्त वर्मन के विनाशकारी आक्रमण के बाद साम्राज्य की रिकवरी पर जोर देने के लिए यह ताम्रपत्र जारी किया था।"
"According to historians, the Nala king Skandavarman defeated which Vakataka king to re-establish his dominance and reclaim Pushkari?","इतिहासकारों के अनुसार, नल राजा स्कंदवर्मन ने अपना प्रभुत्व फिर से स्थापित करने और पुष्करी को वापस पाने के लिए किस वाकाटक राजा को हराया था?","Prithvishena II","पृथ्वीषेण द्वितीय","Devsena","देवसेन","Harishena","हरिषेण","Narendrasena","नरेंद्रसेन","2","After the death of Prithvishena II, Devsena became the Vakataka king. Taking advantage of his weakness, Skandavarman launched a major offensive, defeated Devsena, and successfully restored the Nala empire from Pushkari.","पृथ्वीषेण द्वितीय की मृत्यु के बाद, देवसेन वाकाटक राजा बना। उसकी कमजोरी का लाभ उठाते हुए, स्कंदवर्मन ने एक बड़ा आक्रामक अभियान शुरू किया, देवसेन को हराया, और पुष्करी से नल साम्राज्य को सफलतापूर्वक बहाल किया।"
"Consider the following statements about Nala ruler Vilastunga:\n\n1. He commissioned the Rajiv Lochan temple in Rajim between 700-725 AD.\n2. He was a contemporary of the Panduvanshi ruler Mahashivgupt Balarjuna.\n3. The Rajiv Lochan temple is built in the Dravidian architectural style.\n\nWhich of the statement(s) is/are INCORRECT?","नल शासक विलास्तुंग के बारे में निम्नलिखित कथनों पर विचार करें:\n\n1. उन्होंने 700-725 ई. के बीच राजिम में राजीव लोचन मंदिर का निर्माण करवाया था।\n2. वे पांडुवंशी शासक महाशिवगुप्त बालार्जुन के समकालीन थे।\n3. राजीव लोचन मंदिर द्रविड़ वास्तुकला शैली में बना है।\n\nकौन सा/से कथन गलत है/हैं?","Only 1","केवल 1","Only 2","केवल 2","Only 3","केवल 3","None of the above","इनमें से कोई नहीं","3","Statements 1 and 2 are historically accurate according to epigraphists like Mirashi. Statement 3 is incorrect because the Rajiv Lochan temple is specifically famous for being constructed in the 'Panchayatana' architectural style, not Dravidian.","मिराशी जैसे पुरालेखविदों के अनुसार कथन 1 और 2 ऐतिहासिक रूप से सटीक हैं। कथन 3 गलत है क्योंकि राजीव लोचन मंदिर विशेष रूप से 'पंचायतन' वास्तुकला शैली में निर्मित होने के लिए प्रसिद्ध है, द्रविड़ नहीं।"
"Which Nala ruler is exclusively identified by the grand title 'Tripatakadhwaja' in the Riddhapur (Rithapur) copper plate?","किस नल शासक को विशेष रूप से रिद्धपुर (रिठापुर) ताम्रपत्र में भव्य उपाधि 'त्रिपताकाध्वज' द्वारा पहचाना गया है?","Arthapati Bhattarak","अर्थपति भट्टारक","Bhavadattavarman","भवदत्त वर्मन","Skandavarman","स्कंदवर्मन","Vilastunga","विलास्तुंग","1","In the Rithapur copper plate issued by Bhavadattavarman, his eldest son and successor, Arthapati, is proudly addressed with the military title 'Tripatakadhwaja' (bearer of three flags).","भवदत्त वर्मन द्वारा जारी रिठापुर ताम्रपत्र में, उनके सबसे बड़े पुत्र और उत्तराधिकारी, अर्थपति को गर्व से सैन्य उपाधि 'त्रिपताकाध्वज' (तीन झंडों का वाहक) के साथ संबोधित किया गया है।"
"Which prominent Vakataka king is considered the founder of Vakataka power specifically within the Dakshin Kosal (Chhattisgarh) region?","किस प्रमुख वाकाटक राजा को विशेष रूप से दक्षिण कोसल (छत्तीसगढ़) क्षेत्र के भीतर वाकाटक सत्ता का संस्थापक माना जाता है?","Vindhyashakti","विंध्यशक्ति","Pravarasena I","प्रवरसेन प्रथम","Rudrasena I","रुद्रसेन प्रथम","Narendrasena","नरेंद्रसेन","2","While Vindhyashakti founded the Vakataka dynasty generally, it was his son Pravarasena I who expanded the empire eastward and is credited as the founder of Vakataka rule in the Dakshin Kosal region.","जबकि विंध्यशक्ति ने आम तौर पर वाकाटक वंश की स्थापना की, यह उनका पुत्र प्रवरसेन प्रथम था जिसने साम्राज्य का पूर्व की ओर विस्तार किया और उसे दक्षिण कोसल क्षेत्र में वाकाटक शासन का संस्थापक माना जाता है।"
